problem_id,problem_title,problem_info,problem_answer_num,problem_submit_num,problem_answer_rate
5820,경주,서브태스크,473,3234,20.042
5821,쌀 창고,서브태스크,180,600,38.298
5822,악어의 지하 도시,서브태스크,102,355,42.324
5823,코끼리,서브태스크,72,294,35.122
5824,Photo,다국어,14,121,20.29
5825,Yin and Yang,다국어,21,88,29.167
5826,Figure Eight,다국어,11,51,23.404
5827,What's Up With Gravity,다국어,112,1007,18.919
5828,Fuel Economy,다국어,52,157,40.0
5829,Luxury River Cruise,다국어,162,785,24.695
5830,Bovine Ballet,다국어,34,63,53.968
5831,Blink,다국어,29,60,50.877
5832,Photo,다국어,53,99,54.082
5833,Haywire,다국어,24,81,37.5
5834,The Cow Run,다국어,40,67,81.633
5835,Hill Walk,다국어,15,79,30.0
5836,Necklace,다국어,19,74,35.849
5837,Poker Hands,다국어,47,86,61.039
5838,Farm Painting,다국어,25,74,54.348
5839,Cow Race,다국어,66,148,55.0
5840,Breed Proximity,다국어,76,140,63.866
5841,Breed Assignment,다국어,45,113,50.562
5842,Partitioning the Farm,다국어,27,94,37.5
5843,Taxi,다국어,12,40,41.379
5844,Route Design,다국어,14,23,60.87
5845,Perimeter,다국어,50,188,36.496
5846,Tractor,다국어,144,452,51.613
5847,Milk Scheduling,다국어,136,302,55.061
5848,Message Relay,다국어,152,324,56.929
5849,Cow Crossings,다국어,63,140,53.846
5850,Perimeter,다국어,120,410,34.682
5851,Cow Lineup,다국어,50,120,49.505
5852,Island Travels,다국어,61,359,24.797
5853,Seating,다국어,35,159,25.926
5854,Painting the Fence,다국어,59,107,63.441
5855,Square Overlap,다국어,12,52,54.545
5856,Party Invitations,다국어,31,61,54.386
5857,Mirrors,다국어,26,118,32.099
5858,Painting the Fence,다국어,38,73,60.317
5859,Liars and Truth Tellers,다국어,76,300,31.667
5860,Gangs of Instanbull/Cowstantinople,다국어,4,5,80.0
5861,First!,다국어,31,149,31.959
5862,Running Away From the Barn,다국어,24,67,55.814
5863,Crazy Fences,다국어,25,171,19.685
5864,Wifi Setup,다국어,68,287,30.909
5865,Milk Routing,다국어,36,49,76.596
5866,Meet and Greet,다국어,88,280,38.938
5867,Scrambled Letters,다국어,48,67,76.19
5868,Crazy Fences,다국어,22,106,25.882
5869,Balanced Cow Breeds,다국어,41,92,60.294
5870,Concurrently Balanced Strings,다국어,11,25,55.0
5871,Balanced Trees,다국어,5,19,71.429
5872,Clumsy Cows,다국어,62,104,64.583
5873,Distant Pastures,다국어,68,167,49.635
5874,소를 찾아라,다국어,292,570,62.661
5875,오타,다국어,238,978,38.387
5876,Horseshoes,다국어,45,105,51.724
5877,Tied Down,다국어,6,12,50.0
5878,Bookshelf,다국어,68,303,38.418
5879,Balanced Cow Subsets,다국어,60,330,22.556
5880,Unlocking Blocks,다국어,7,28,28.0
5881,Bookshelf,다국어,55,102,79.71
5882,Running Laps,다국어,22,85,32.836
5883,아이폰 9S,다국어,485,1420,42.211
5884,감시 카메라,다국어,133,476,46.503
5885,Islands,다국어,40,94,52.632
5886,Unlocking Blocks,다국어,7,15,77.778
5887,Large Banner,다국어,4,15,30.769
5888,Haybale Restacking,다국어,34,87,45.333
5889,Cows in a Skyscraper,스페셜 저지다국어,23,100,27.711
5890,Tractor,다국어,54,197,34.839
5891,Flowerpot,다국어,51,156,39.535
5892,Landscaping,다국어,47,131,45.631
5893,17배,다국어,3190,6843,57.343
5894,Connect the Cows,다국어,39,118,37.143
5895,Wrong Directions,다국어,19,56,46.341
5896,효율적으로 소 사기,다국어,186,1196,25.237
5897,Symmetry,다국어,18,86,25.714
5898,Nearby Cows,다국어,41,100,60.294
5899,Overplanting,다국어,79,153,57.246
5900,Cow IDs,다국어,60,200,36.364
5901,Relocation,다국어,94,291,38.683
5902,Rope Folding,다국어,67,162,46.853
5903,Overplanting,다국어,74,111,67.89
5904,Moo 게임,다국어,1825,7585,34.623
5905,악당 로봇,다국어,71,160,62.832
5906,Cow Run,다국어,4,12,57.143
5907,Bovine Alliance,다국어,31,52,65.957
5908,Delivery Route,다국어,25,87,32.895
5909,Bale Share,다국어,87,250,46.032
5910,Mountain Climbing,다국어,74,277,35.577
5911,선물,다국어,207,1194,25.556
5912,Haybale Stacking,다국어,238,620,46.667
5913,준규와 사과,다국어,416,831,61.63
5914,Cow Photography,다국어,95,256,50.802
5915,Simplifying the Farm,다국어,40,149,31.746
5916,농장 관리,다국어,309,909,51.329
5917,Roadblock,다국어,121,269,63.021
5918,Umbrellas for Cows,다국어,76,183,46.626
5919,Hay Bales,다국어,357,448,87.715
5920,Cow Photography,다국어,75,123,84.27
5921,Escaping the Farm,다국어,115,354,52.036
5922,Above the Median,다국어,98,240,52.973
5923,바이너리 스도쿠,다국어,53,171,40.152
5924,Cow Steeplechase,다국어,34,90,41.463
5925,Cow Beauty Pageant,다국어,76,230,44.186
5926,Cow Lineup,다국어,196,719,42.609
5927,Tile Exchanging,다국어,67,143,58.261
5928,Contest Timing,다국어,1903,3755,53.94
5929,Awkward Digits,다국어,117,177,71.779
5930,Moo Sick,다국어,65,109,67.01
5931,Cow Beauty Pageant,다국어,141,250,68.116
5932,Cow Photographs,다국어,33,64,55.932
5933,Buying Feed,다국어,19,40,52.778
5934,Visiting Cows,다국어,111,163,72.078
5935,Banner,다국어,23,59,43.396
5936,Candy,다국어,23,162,18.699
5937,Chocolate Milk,다국어,37,147,29.839
5938,Daisy Chains in the Field,다국어,248,688,40.457
5939,Race Results,다국어,288,403,80.672
5940,Math Practice,다국어,122,300,43.885
5941,Cow Calisthenics,다국어,29,73,46.774
5942,Big Macs Around the World,스페셜 저지다국어,25,116,27.778
5943,Threatening Letter,다국어,13,35,50.0
5944,Apple Delivery,다국어,128,216,71.111
5945,Treasure Chest,다국어,45,169,37.815
5946,The Trough Game,다국어,32,58,62.745
5947,Book Club,다국어,283,494,61.123
5948,Bad Random Numbers,다국어,258,342,83.226
5949,Adding Commas,다국어,403,578,76.038
5950,Bottleneck,다국어,5,45,12.5
5951,The Continental Cowngress,다국어,15,39,51.724
5952,Roads and Planes,다국어,30,127,26.786
5953,Profits,다국어,94,197,56.627
5954,Dividing the Gold,다국어,44,212,24.176
5955,Traffic Lights,다국어,11,48,28.947
5956,Symmetry,다국어,155,360,47.988
5957,Cleaning the Dishes,다국어,246,357,75.926
5958,Space Exploration,다국어,143,258,66.822
5959,Crop Circles,다국어,99,122,87.611
5960,Cowlphabet,다국어,23,37,62.162
5961,The Lost Cows,스페셜 저지다국어,7,21,41.176
5962,Generic Cow Protests,다국어,53,157,42.742
5963,Cow Line,다국어,27,53,71.053
5964,Best Parenthesis,다국어,43,209,30.935
5965,The Triangle,다국어,19,72,33.333
5966,Cow Cotillion,다국어,160,342,54.054
5967,Cow Treats,다국어,31,75,54.386
5968,Hexagonal Pasture Network,다국어,26,55,50.98
5969,Brownie Slicing,다국어,15,30,55.556
5970,Tree Decoration,다국어,17,31,56.667
5971,Meeting Place,다국어,49,60,87.5
5972,택배 배송,다국어,2374,4841,60.701
5973,Bovine Bridge Battle,다국어,21,39,100.0
5974,Lucky Charms,다국어,113,149,81.884
5975,Pathfinding,다국어,52,148,43.333
5976,A spiral walk,다국어,116,204,77.852
5977,Mowing the Lawn,다국어,286,923,40.974
5978,Odd degrees,스페셜 저지다국어,38,112,44.186
5979,납땜하기,다국어,16,88,29.091
5980,Corn Maze,다국어,70,335,24.138
5981,Cow Checkers,다국어,32,109,35.165
5982,Forgotten Password,다국어,56,205,35.669
5983,Learning Languages,스페셜 저지다국어,23,66,37.705
5984,The Bovine Fire Drill,다국어,76,176,48.101
5985,Skewed Sorting,다국어,47,78,71.212
5986,3D Space Exploration,다국어,44,87,68.75
5987,String Function Encoding,다국어,69,84,86.25
5988,홀수일까 짝수일까,다국어,5188,12890,47.715
5989,The Robot Plow,다국어,63,83,92.647
5990,Barn Echoes,다국어,18,34,85.714
5991,Papaya Jungle,다국어,33,52,70.213
5992,The Leisurely Stroll,다국어,25,31,92.593
5993,Invasion of the Milkweed,다국어,31,105,43.662
5994,Allowance,다국어,9,11,100.0
5995,Bessie's Weight Problem,다국어,33,56,71.739
5996,Heat Wave,다국어,73,116,70.192
5997,Who Brings the Cookies?,스페셜 저지다국어,17,23,89.474
5998,Lights,다국어,30,112,37.037
5999,Cow Rescue,다국어,2,5,50.0
6000,동전 게임,다국어,48,256,29.448
6001,The Grand Farm-off,다국어,22,45,52.381
6002,Job Hunt,다국어,62,158,46.97
6003,Claustrophobic Cows,다국어,104,217,53.333
6004,The Chivalrous Cow,다국어,63,100,69.231
6005,Cow Pinball,다국어,76,97,83.516
6006,Dizzy Cows,스페셜 저지다국어,32,106,33.333
6007,Cow Toll Paths,다국어,21,70,41.176
6008,Video Game Troubles,다국어,22,35,75.862
6009,Bobsledding,다국어,27,130,21.774
6010,Music Notes,다국어,146,300,57.937
6011,Selfish Grazing,다국어,29,52,59.184
6012,The Big Dance,다국어,102,142,85.0
6013,Lonesome Partners,다국어,283,413,74.868
6014,Shorter Musical Notes,다국어,77,119,74.038
6015,Taking Turns,다국어,17,33,58.621
6016,Shipping Around an Island,다국어,0,2,0.0
6017,Cow Telephones,다국어,9,10,100.0
6018,Tea Time,다국어,61,75,88.406
6019,"Buying Feed, II",다국어,16,25,72.727
6020,Cheese Towers,다국어,11,27,40.741
6021,DNA Sequencing,다국어,131,213,63.592
6022,Theater Seating,다국어,20,27,80.0
6023,Word Morph,다국어,18,93,33.333
6024,Covering the Corral,다국어,14,56,30.435
6025,Cows on Ice,다국어,11,28,84.615
6026,Slowing down,다국어,15,36,53.571
6027,Chocolate Buying,다국어,17,52,48.571
6028,Chocolate Giving,다국어,31,63,59.615
6029,Chocolate Eating,다국어,11,71,22.449
6030,Scavenger Hunt,다국어,537,776,75.316
6031,Feeding Time,다국어,113,195,66.864
6032,Toy Shopping,다국어,96,145,76.8
6033,Great Cow Gathering,다국어,10,14,76.923
6034,Barn Allocation,다국어,10,16,66.667
6035,StarCowraft,다국어,4,18,26.667
6036,The Rock Game,스페셜 저지다국어,20,29,83.333
6037,Test Taking,다국어,7,28,36.842
6038,Need For Speed,다국어,20,44,54.054
6039,Need For Speed,다국어,38,111,42.697
6040,Hexadecimal Conversion,다국어,132,303,53.226
6041,MasterMind,다국어,17,30,58.621
6042,Longest Contiguous Subsequence,다국어,39,61,67.241
6043,Cow Politics,다국어,15,40,53.571
6044,Rocks and Trees,다국어,2,4,50.0
6045,Driving Out the Piggies,스페셜 저지다국어,0,5,0.0
6047,Cow Hopscotch,다국어,8,63,13.333
6048,Water Slides,다국어,10,24,41.667
6049,Triangle Counting,다국어,8,18,50.0
6050,Mountain Watching,다국어,21,53,52.5
6051,시간 여행,다국어,93,629,48.187
6052,Cow Pals,다국어,59,191,38.312
6053,Mountain Watching,다국어,28,54,58.333
6054,Relay race,다국어,37,59,67.273
6055,Cow Typing,다국어,1,1,100.0
6056,Darts,다국어,12,30,63.158
6057,Building A Fence,다국어,22,37,61.111
6058,Machine Schedule,다국어,3,5,60.0
6059,Pasture Walking,다국어,57,93,72.152
6060,Wheel Rotation,다국어,136,191,79.532
6061,Holedox Moving,다국어,1,2,50.0
6062,Mixed Up Cows,다국어,35,76,57.377
6063,Rubik's Cube,다국어,43,208,26.061
6064,카잉 달력,다국어,12046,63481,26.334
6065,Watering - 5,점수다국어,15,31,75.0
6066,Buying Hay,다국어,62,160,52.101
6067,Guarding the Farm,다국어,48,131,56.471
6068,시간 관리하기,다국어,582,1331,52.291
6069,Switching Lights,다국어,97,134,80.833
6070,Chocolate,스페셜 저지다국어,8,24,40.0
6071,Game Prediction,다국어,10,29,71.429
6072,Trick or Treat on the Farm,다국어,16,27,64.0
6073,Secret Message,다국어,54,203,31.765
6074,Winning Checkers,다국어,0,17,0.0
6075,Largest Fence,다국어,7,17,50.0
6076,Hay For Sale,다국어,30,94,50.847
6077,Patting Heads,다국어,26,49,72.222
6078,Jigsaw Puzzles,스페셜 저지다국어,0,5,0.0
6079,Checkers,다국어,18,28,64.286
6080,Bad Grass,다국어,112,183,72.258
6081,Hay Expenses,다국어,151,224,91.515
6082,Earthquake Damage,다국어,15,26,65.217
6083,The Baric Bovine,다국어,4,8,57.143
6084,Safe Travel,다국어,5,18,45.455
6085,Best Spot,다국어,18,27,78.261
6086,최대 유량,다국어,2220,13999,27.1
6087,레이저 통신,다국어,2140,16353,25.586
6088,Scrabble,다국어,1,5,33.333
6089,Pumps and Pipes,다국어,0,0,0.0
6090,Casting,다국어,10,169,17.857
6091,핑크 플로이드,다국어,359,773,55.919
6092,Strange Towers of Hanoi,다국어,106,308,47.534
6093,Competition,다국어,6,21,50.0
6094,The Leprechaun,다국어,5,6,83.333
6095,Surround the Islands,다국어,7,15,53.846
6096,Bulls and Cows,다국어,18,25,78.261
6097,Cruel Math Teacher,다국어,112,241,61.538
6098,"Cruel Math Teacher, II",다국어,22,77,31.884
6099,Exams,다국어,17,42,41.463
6100,Moon Mooing,다국어,6,21,40.0
6101,식당,다국어,101,406,38.697
6102,Earthquake Damage 2,다국어,12,67,21.053
6103,Sand Castle,다국어,18,23,85.714
6104,Cow Frisbee Team,다국어,9,22,69.231
6105,Look Up,다국어,24,56,58.537
6106,Payback,다국어,56,176,38.095
6107,Plumbing the Pond,다국어,42,82,66.667
6108,The Perfect Cow,다국어,57,72,86.364
6109,Dairy Queen,다국어,49,84,71.014
6110,Watering - 2,점수다국어,35,62,63.636
6111,Watering - 3,점수다국어,22,43,57.895
6112,Holiday Painting,다국어,2,3,100.0
6114,Ski Lessons,다국어,17,39,45.946
6115,Work Scheduling,다국어,27,94,47.368
6116,케이크,다국어,55,254,39.007
6117,Bovine Embroidery,다국어,4,19,23.529
6118,숨바꼭질,다국어,2784,6765,54.503
6119,Cow Line,다국어,91,140,73.984
6120,Cow Digit Game,다국어,23,59,44.231
6121,Grazing2,다국어,4,5,80.0
6122,Time Cards,다국어,59,73,88.06
6123,O Those Fads,다국어,111,165,71.613
6124,Good Grass,다국어,143,211,78.571
6125,Treasure Cave,다국어,52,83,74.286
6126,Cow Cash,다국어,60,118,65.934
6127,Super Paintball,다국어,26,35,86.667
6128,Bessie's Secret Pasture,다국어,29,45,78.378
6129,Obstacle Course,다국어,71,379,24.912
6130,Privileged Cows,다국어,39,135,35.455
6131,완전 제곱수,다국어,2010,3098,72.773
6132,전화선,다국어,50,139,45.045
6133,Random Walk,다국어,0,0,0.0
6134,Sunscreen,다국어,36,88,59.016
6135,Cow Hurdles,다국어,108,202,64.286
6136,Milking Time,다국어,28,72,45.902
6137,문자열 생성,다국어,525,2776,24.049
6138,Exploration,다국어,56,114,69.136
6139,Speed Reading,다국어,175,298,71.429
6140,Radar Installation,다국어,6,76,28.571
6141,Sightseeing Cows,다국어,17,67,27.869
6142,Gourmet Grazers,다국어,65,190,55.085
6143,문자열 생성 2,다국어,85,442,28.146
6144,Charm Bracelet,다국어,241,720,48.104
6145,Watering - 4,점수다국어,21,25,91.304
6146,신아를 만나러,다국어,206,335,74.368
6147,Bookshelf,다국어,136,210,81.437
6148,Bookshelf 2,다국어,148,410,46.835
6149,Card Stacking,다국어,56,131,65.882
6150,Summing Sums,다국어,37,148,33.036
6151,The Bovine Accordion and Banjo Orchestra,다국어,8,35,32.0
6152,Treasure,다국어,1,4,25.0
6153,Haybale Guessing,다국어,21,144,18.919
6154,Artificial Lake,다국어,13,31,43.333
6155,Cell Phone Network,다국어,28,76,50.0
6156,Cow Contest,다국어,256,469,63.054
6159,Costume Party,다국어,681,1637,54.699
6160,Election Time,다국어,178,300,70.635
6161,iCow,다국어,75,242,36.058
6162,Superlatives,다국어,257,660,46.898
6164,Hotel,다국어,38,122,35.514
6165,Game of Lines,다국어,81,218,41.969
6166,Meteor Shower,다국어,45,231,24.725
6167,Eating Together,다국어,56,140,53.333
6168,Dining Cows,다국어,118,337,50.644
6169,Long Distance Racing,다국어,95,169,67.857
6170,World Cup Noise,다국어,45,69,76.271
6171,땅따먹기,다국어,444,1784,32.081
6172,Cow Jogging,다국어,21,48,70.0
6173,Pearl Pairing,스페셜 저지다국어,37,117,36.275
6174,The Loathesome Hay Baler,다국어,21,102,29.167
6175,Cow Travelling,다국어,37,92,53.623
6176,River Crossing,다국어,34,50,68.0
6177,Statistics,스페셜 저지다국어,181,399,53.55
6178,Lake Making,다국어,48,76,81.356
6179,Oh Those Rollers,다국어,44,129,34.921
6180,Crisis on the Farm,다국어,5,11,50.0
6181,플러드 필 (Flood Fill),다국어,63,324,31.034
6182,Roads Around The Farm,다국어,30,60,56.604
6183,Word Power,다국어,33,48,80.488
6184,Cow Cars,다국어,26,40,68.421
6185,Clear And Present Danger,다국어,58,77,78.378
6186,Best Grass,다국어,434,758,74.443
6187,Going to the Movies,다국어,85,170,59.859
6188,Clear Cold Water,다국어,46,55,92.0
6189,Munching,다국어,95,185,62.5
6190,Another Cow Number Game,다국어,337,625,63.585
6191,Cows on Skates,스페셜 저지다국어,56,89,70.0
6192,Cow Pie Treasures,다국어,46,136,44.231
6193,Hungry Cows,다국어,56,116,52.83
6194,Building the Moat,다국어,167,281,64.981
6195,Fence Repair,다국어,226,456,58.854
6196,Corn Fields,다국어,35,83,44.872
6197,Roadblocks,다국어,58,172,43.939
6198,옥상 정원 꾸미기,다국어,3986,14417,34.815
6199,Big Square,다국어,30,89,38.961
6200,Round Numbers,다국어,46,122,45.545
6201,New Cow Brands,다국어,30,67,66.667
6202,Word Games,다국어,9,36,75.0
6203,Serious Cow Tag,다국어,48,152,39.024
6205,The Fewest Coins,다국어,28,150,29.167
6206,Milk Patterns,다국어,116,424,41.135
6207,Cow Picnic,다국어,93,178,62.0
6208,Cow Roller Coaster,다국어,95,270,46.117
6209,제자리 멀리뛰기,다국어,562,1864,39.522
6210,Wonderprime Brands,다국어,51,353,18.545
6211,The Eating Puzzle,다국어,198,346,68.512
6212,Dream Counting,다국어,238,309,85.0
6213,Balanced Lineup,다국어,348,473,80.37
6214,Problem Solving,다국어,23,59,52.273
6216,Protecting the Flowers,다국어,76,180,47.5
6217,Tallest Cow,다국어,43,129,42.574
6218,Balanced Lineup,다국어,325,410,85.979
6219,소수의 자격,다국어,720,2114,43.769
6220,Making Change,다국어,87,174,66.412
6221,The Bale Tower,다국어,134,319,52.344
6222,Building A New Barn,다국어,21,85,27.273
6223,Cow Sorting,다국어,187,300,69.259
6226,Silver Lilypad Pond,다국어,27,85,36.0
6227,Time Planner,다국어,0,0,0.0
6228,Cow Yahtzee,다국어,38,94,47.5
6229,Bronze Lilypad Pond,다국어,70,129,56.0
6230,Buy One Get One Free,다국어,104,270,53.333
6231,Gold Balanced Lineup,다국어,49,178,38.281
6232,Ranking the Cows,다국어,27,47,62.791
6233,Face The Right Way,다국어,66,162,45.517
6234,Cow Traffic,다국어,5,21,33.333
6235,Argus,다국어,13,24,54.167
6236,용돈 관리,다국어,3176,15404,28.847
6240,Cheapest Palindrome,다국어,36,67,63.158
6241,Dining,다국어,198,503,44.595
6242,City Horizon,다국어,47,170,45.631
6243,Mileage Bank,다국어,1,3,100.0
6244,Moving Object Recognition,다국어,1,4,25.0
6245,Cow Solitaire,다국어,92,127,78.632
6246,풍선 놀이,다국어,649,1104,66.157
6247,Widening of Channels,다국어,8,9,100.0
6248,Bronze Cow Party,다국어,123,232,60.591
6249,TV Reports,다국어,280,341,89.457
6250,ATM PIN Theft,다국어,4,4,100.0
6251,Leaking Dike,다국어,61,72,93.846
6252,Fire Evacuation Plan,다국어,1,1,100.0
6253,Forgetful Waiter,다국어,1,1,100.0
6254,Computerizing a Stockroom,다국어,2,8,28.571
6255,Harvesting a Farm,다국어,9,9,100.0
6256,Rectangular Painting,다국어,0,0,0.0
6257,Corrupted BST,다국어,1,3,100.0
6258,Sightseeing,다국어,0,0,0.0
6259,WonderTeam,다국어,9,21,56.25
6260,Encrypted SMS,다국어,45,55,84.906
6261,Hopeless Coach,다국어,3,3,100.0
6262,Yungom,다국어,4,19,21.053
6263,New Island,다국어,3,6,100.0
6264,Sub-dictionary,다국어,69,428,21.296
6265,Sharif Super Computer,다국어,2,5,40.0
6266,Circle Artwork,다국어,2,7,28.571
6267,Crazy Bits,다국어,48,83,64.865
6268,누리카베,다국어,4,31,14.815
6269,Team Arrangement,다국어,4,23,36.364
6270,Barbara Bennett's Wild Numbers,다국어,6,9,66.667
6271,Calculating Taxi Fare,다국어,0,0,0.0
6272,Party at Hali-Bula,다국어,5,13,45.455
6273,Against Mammoths,다국어,0,0,0.0
6274,Chessboard Dance,다국어,2,8,25.0
6275,Islands and Bridges,다국어,4,17,30.769
6276,Treasure of the Chimp Island,다국어,0,0,0.0
6277,Warez Test,다국어,0,0,0.0
6278,Zombie’s Treasure Chest,다국어,4,28,16.0
6279,삼각형 피자,다국어,26,45,68.421
6280,Xavier is Learning to Count,다국어,2,9,40.0
6281,Winmine.exe,다국어,0,0,0.0
6282,Very Boring Homework,다국어,0,0,0.0
6283,Universal Question Answering System,다국어,1,24,5.556
6284,Triangles and Quadrangle,다국어,0,0,0.0
6285,Share the Cakes,스페셜 저지다국어,0,0,0.0
6286,리벤지 오브 피보나치,다국어,21,314,9.589
6287,Quelling Blade,다국어,0,0,0.0
6288,Ball Machine,다국어,12,34,50.0
6289,무-팰린드롬 숫자,다국어,52,142,46.847
6290,Pipes,다국어,9,31,47.368
6291,Brunhilda’s Birthday,다국어,21,97,23.596
6292,Tracks in the Snow,다국어,9,41,39.13
6293,Vim,다국어,14,63,26.923
6294,Solitaire,다국어,17,64,27.419
6295,Left labyrinths,다국어,1,2,50.0
6296,Crazy Search,다국어,29,62,72.5
6297,Intervals,다국어,10,50,27.778
6298,Family,다국어,0,2,0.0
6299,Timetable,다국어,2,2,100.0
6300,단어 퍼즐,다국어,45,221,36.0
6301,Water Treatment Plants,다국어,0,0,0.0
6302,Servers,다국어,2,3,66.667
6303,Optimal Programs,다국어,4,7,57.143
6304,The die is cast,다국어,7,11,63.636
6305,"It's not a Bug, it's a Feature!",다국어,3,10,75.0
6306,Reflections,다국어,2,8,28.571
6307,Going in circles on Alpha Centauri,다국어,0,0,0.0
6308,Blowing Fuses,다국어,16,30,80.0
6309,Fast Food,다국어,2,9,22.222
6310,Sorting Slides,다국어,7,49,25.926
6311,Single-Player Games,다국어,1,3,33.333
6312,Triangles,다국어,16,63,31.373
6313,Instant Complexity,다국어,1,2,100.0
6314,There’s treasure everywhere!,다국어,11,23,50.0
6315,Video Surveillance,다국어,12,25,48.0
6316,Pushing Boxes,스페셜 저지다국어,14,42,34.146
6317,Always on the run,다국어,9,36,40.909
6318,Box of Bricks,다국어,185,550,37.91
6319,Island of Logic,다국어,5,8,62.5
6320,MBone,다국어,0,0,0.0
6321,IBM 빼기 1,다국어,2290,5218,48.692
6322,직각 삼각형의 두 변,다국어,1430,4644,35.196
6323,Carbon Dating,다국어,42,87,65.625
6324,URLs,다국어,302,1871,25.167
6325,Definite Values,다국어,63,121,56.25
6326,Atlantis,다국어,8,14,57.143
6327,Cog-Wheels,다국어,0,0,0.0
6328,Erdös Numbers,다국어,16,111,19.512
6329,Number Game,다국어,2,2,100.0
6330,Ouroboros Snake,다국어,2,5,50.0
6331,Fold-up Patterns,다국어,0,5,0.0
6332,Railroad,다국어,0,1,0.0
6333,Smith Numbers,다국어,9,40,30.0
6334,Maze,다국어,4,10,80.0
6335,Date bugs,다국어,22,36,62.857
6336,Robbery,다국어,1,9,16.667
6337,Dreisam Equations,다국어,0,0,0.0
6338,Formatting Text,다국어,2,3,100.0
6339,The Game,다국어,4,6,66.667
6340,Dividing,다국어,6,9,66.667
6341,S-Trees,다국어,4,4,100.0
6342,Treasure,점수다국어인터랙티브,6,30,37.5
6343,King,다국어,0,0,0.0
6344,Prime Land,다국어,9,16,81.818
6345,Word,다국어,1,37,2.778
6346,Time,다국어,0,3,0.0
6347,Puzzle,다국어,0,0,0.0
6348,Append,다국어,0,0,0.0
6349,Gossiping,다국어,0,0,0.0
6350,Tin Cutter,다국어,1,3,100.0
6351,FORCAL,다국어,0,0,0.0
6352,L-system,다국어,0,0,0.0
6353,Packets,다국어,7,8,87.5
6354,Crosswords,다국어,3,13,25.0
6355,Intervals,다국어,1,2,50.0
6356,Robot,다국어,18,111,24.658
6357,Network,다국어,12,31,52.174
6358,Four Quarters,다국어,45,160,41.667
6359,만취한 상범,다국어,6010,10083,70.714
6360,L-I-N-G-O: LINGO,다국어,5,75,29.412
6361,Number Base Conversion,다국어,53,152,37.063
6362,Unimodal Palindromic Decompositions,다국어,44,102,55.696
6363,Extended Lights Out,다국어,16,26,94.118
6364,Dehuff,다국어,0,1,0.0
6365,Picture Puzzle,다국어,1,6,33.333
6366,Strictly Inscribed Similar Triangles,다국어,0,0,0.0
6367,Color Me Less,다국어,76,96,88.372
6368,"P,MTHBGWB",다국어,44,64,74.576
6369,Plato’s Blocks,다국어,4,5,80.0
6370,Bode Plot,다국어,28,46,84.848
6371,Follow My Logic,다국어,4,14,33.333
6372,Microprocessor Simulation,다국어,10,49,24.39
6373,Round and Round We Go,다국어,62,230,36.471
6374,To the Max,다국어,47,132,51.087
6375,Set Me,다국어,15,35,55.556
6376,e 계산,다국어,1409,3833,42.658
6377,Problem Bee,다국어,3,5,60.0
6378,디지털 루트,다국어,2330,6077,45.597
6379,Scramble Sort,다국어,12,34,80.0
6380,A Well-Formed Problem,다국어,6,21,37.5
6381,Entropy,다국어,5,10,50.0
6382,N-Credible Mazes,다국어,11,14,84.615
6383,SPF,다국어,18,73,34.615
6384,Area,다국어,15,23,88.235
6386,Cog-Wheels,다국어,2,19,13.333
6388,Enigma,다국어,0,0,0.0
6389,Gridland,다국어,7,10,70.0
6391,Number Game,다국어,0,23,0.0
6393,Code Breaking,다국어,0,0,0.0
6394,Eeny Meeny,다국어,1,1,100.0
6395,Hearts,다국어,2,3,66.667
6396,Bonus Bonds,다국어,2,2,100.0
6397,Bit Maps,다국어,67,662,19.648
6398,Laser Lines,다국어,0,0,0.0
6399,Roman Numerals,다국어,1,1,100.0
6400,Calculator Language,다국어,6,22,60.0
6401,Network Wars,다국어,0,0,0.0
6402,Strategy,다국어,1,1,100.0
6403,Keywords,다국어,1,8,100.0
6404,City Navigation,다국어,0,0,0.0
6405,Paper Folding,다국어,1,1,100.0
6406,Shuffling Patience,다국어,1,1,100.0
6407,String Computer,스페셜 저지다국어,1,1,100.0
6408,Stamps,다국어,0,2,0.0
6409,Making Change,다국어,4,9,44.444
6410,The Sultan's Successors,다국어,12,30,42.857
6411,Theseus and the Minotaur,다국어,0,0,0.0
6412,Xenosemantics,다국어,1,1,100.0
6413,Clock Patience,다국어,16,54,32.0
6414,Car Trialling,다국어,0,0,0.0
6415,Mapping the Route,다국어,0,0,0.0
6416,트리인가?,다국어,1041,8087,20.015
6417,코코넛 그 두 번째 이야기,다국어,42,167,38.182
6418,Nonstop Travel,다국어,0,0,0.0
6419,Doing Windows,다국어,1,3,33.333
6420,Numerically Speaking,다국어,33,101,38.372
6421,It's Ir-Resist-Able,다국어,1,1,100.0
6422,Getting Chorded,다국어,13,44,35.135
6423,"Run, Run, Runaround Numbers",다국어,11,14,100.0
6424,Optimal Array Multiplication Sequence,다국어,2,28,15.385
6425,Transferable Voting,다국어,11,110,11.828
6426,Psuedo-Random Numbers,다국어,77,111,73.333
6428,Stars,다국어,0,0,0.0
6429,Hexagon,다국어,0,0,0.0
6430,Domino Effect,다국어,3,3,100.0
6431,Pendulum,다국어,0,0,0.0
6432,Border,다국어,0,0,0.0
6434,Ships,다국어,0,0,0.0
6436,Floppies,다국어,174,473,46.649
6437,Golf,다국어,248,466,57.275
6438,Reverse Text,다국어,169,293,74.779
6439,교차,다국어,642,3511,23.734
6440,Synchronous Design,다국어,1,1,100.0
