problem_id,problem_title,problem_info,problem_answer_num,problem_submit_num,problem_answer_rate
6876,Snow Calls,다국어,41,51,93.182
6877,Mouse Move,다국어,39,50,78.0
6878,Quantum Operations,다국어,3,3,100.0
6879,Pyramid Message Scheme,다국어,2,3,66.667
6880,Pinball Ranking,스페셜 저지다국어,4,5,80.0
6881,Number Matrix,다국어,45,185,31.034
6882,The Great Spamway Strike,다국어,5,9,55.556
6884,소수 부분 수열,다국어,150,1103,22.157
6885,Segments,다국어,15,17,88.235
6886,Move that Mouse AGAIN,다국어,1,4,25.0
6887,Squares,다국어,825,1286,71.059
6888,Terms of Office,다국어,651,987,71.07
6889,Smile with Similes,스페셜 저지다국어,189,233,91.304
6890,Simple Encryption,다국어,40,46,97.561
6891,Fractals,다국어,2,2,100.0
6892,Fix,다국어,36,77,62.069
6893,TopYodeller,다국어,11,31,44.0
6894,Spreadsheet,다국어,2,2,100.0
6895,Space Turtle,다국어,1,1,100.0
6896,Super Plumber,다국어,2,3,100.0
6897,Scribble,다국어,2,2,100.0
6898,Hockey Scores,스페셜 저지다국어,3,13,23.077
6899,S and K,다국어,3,11,37.5
6900,Return of Space Turtle,다국어,0,3,0.0
6901,Jengaism,다국어,0,0,0.0
6902,Orko,다국어,1,1,100.0
6903,Trident,다국어,143,235,72.222
6904,Picture Perfect,다국어,51,91,66.234
6905,Snakes and Ladders,다국어,24,33,77.419
6906,Poetry,다국어,17,45,37.778
6907,Floor Plan,다국어,14,50,28.0
6908,Substrings,다국어,3,4,100.0
6909,Trucking Troubles,다국어,5,5,100.0
6910,BFed,다국어,0,0,0.0
6911,Concentration Cards,다국어,0,0,0.0
6912,Cube,다국어,0,0,0.0
6913,Constrained Permutations,다국어,6,8,100.0
6915,Cheap Gas,다국어,1,1,100.0
6916,0123456789,다국어,459,1787,28.705
6917,AmeriCanadian,다국어,54,125,50.467
6918,The Students' Council Breakfast,스페셜 저지다국어,39,75,60.938
6919,Fraction Action,다국어,30,100,37.5
6920,Blindfold,다국어,1,1,100.0
6921,Bridge Crossing,다국어,4,5,80.0
6923,Spam,다국어,0,0,0.0
6924,Game Show Math,다국어,0,1,0.0
6926,Duathlon,다국어,2,4,50.0
6927,Connect The Campus,스페셜 저지다국어,11,14,78.571
6928,Pit Stop Strategy,스페셜 저지다국어,1,2,50.0
6929,Dressing Up,다국어,59,75,93.651
6930,Mod Inverse,다국어,75,101,83.333
6931,Keeping Score,스페셜 저지다국어,6,6,100.0
6932,Spirals,다국어,0,1,0.0
6933,Strategic Bombing,다국어,0,1,0.0
6934,Cookies,다국어,1,2,50.0
6935,Post's Correspondence Problem,다국어,1,1,100.0
6936,The Monkey Dance,다국어,7,7,100.0
6937,Coke or Chocolate Milk,다국어,0,0,0.0
6938,Partitions,다국어,0,2,0.0
6939,Fast Food,다국어,0,4,0.0
6940,Election Night,다국어,1,1,100.0
6941,Calendar,다국어,27,47,58.696
6942,9966,다국어,39,58,67.241
6943,Slot Machines,다국어,22,42,56.41
6944,Babbling Brooks,다국어,0,1,0.0
6945,Surfing,다국어,2,42,8.696
6946,Golf,다국어,7,38,28.0
6947,Sheep and Coyotes,스페셜 저지다국어,2,14,66.667
6948,Subsets,다국어,3,3,100.0
6949,Ransom Note,다국어,0,0,0.0
6950,The Game Of 31,다국어,2,2,100.0
6951,Packet Routing,다국어,39,54,88.636
6952,Millikan's Oil Droplet Experiment,다국어,2,2,100.0
6953,Extension Cords,다국어,0,0,0.0
6954,Card Game,다국어,10,12,90.909
6955,Year 2000,다국어,0,17,0.0
6956,Divided Fractals,다국어,0,40,0.0
6957,A Knightly Pursuit,다국어,3,3,100.0
6958,Letter Arithmetic,다국어,3,4,75.0
6959,You Can't Get There From Here,다국어,9,24,50.0
6960,Common Words,스페셜 저지다국어,0,1,0.0
6961,Manelzuma's Revenge,다국어,0,0,0.0
6962,Maple Roundup,다국어,69,129,58.974
6963,Sum Of Products,다국어,0,0,0.0
6965,Censor,다국어,132,248,60.829
6966,Cross-Number Puzzle,다국어,25,58,45.455
6968,Lottery,다국어,2,3,66.667
6969,Mountain Passage,다국어,3,4,100.0
6970,Sentences,다국어,73,209,40.11
6971,Nasty Numbers,다국어,58,104,65.169
6972,Double Knockout Competition,다국어,5,27,21.739
6973,Dynamic Dictionary Coding,다국어,39,240,34.211
6974,Long Division,다국어,285,568,64.773
6975,"Deficient, Perfect, and Abundant",다국어,333,738,48.827
6976,Divisibility by 11,다국어,140,700,24.18
6977,Pattern Generator,다국어,40,94,51.948
6978,When in Rome...,다국어,14,35,40.0
6979,Maximum Distance,다국어,56,104,58.947
6980,Train Swapping,다국어,34,61,65.385
6981,Safebreaker,다국어,2,62,33.333
6982,Quadtrees,다국어,12,37,52.174
6983,Where's Waldorf?,다국어,19,129,24.359
6984,All Roads Lead Where?,다국어,20,25,80.0
6985,Hoppers,다국어,6,8,75.0
6986,절사평균,,1231,8889,22.48
6987,월드컵,,2609,13388,29.756
6988,타일 밟기,,400,2590,24.646
6989,채점,,228,1508,26.604
6990,달팽이,,39,800,7.677
6991,계통 트리,스페셜 저지,38,110,42.222
6992,Arithmetic Sequence,다국어,80,159,68.966
6993,Shift Letters,다국어,107,146,80.451
6994,Hobbiton Farms,다국어,8,25,40.0
6995,Hand Detection,다국어,39,58,72.222
6996,애너그램,다국어,3210,7622,51.098
6997,Guessing Game I,다국어,44,89,67.692
6998,Tree Isomorphism,다국어,9,21,52.941
6999,Guessing Game II,다국어,0,0,0.0
7000,Ent Numbers,다국어,2,3,66.667
7001,King Thrór’s Gold Problem,다국어,3,9,50.0
7002,Maximum Damage,다국어,1,2,100.0
7003,Checker Board,다국어,4,21,36.364
7004,Poly-polygonal Numbers,다국어,6,7,100.0
7005,Stacking Cubes,다국어,6,42,20.0
7006,"To bet, or not to bet",다국어,4,6,66.667
7007,BSP Trees,다국어,3,4,100.0
7008,Double Trouble,다국어,5,6,83.333
7009,Relief Supplies,다국어,3,8,37.5
7010,Snowball Fight,다국어,0,0,0.0
7011,Weather Forecasting,다국어,2,2,100.0
7012,Building Snowmen,다국어,1,1,100.0
7013,Walking on Thin Ice,다국어,0,1,0.0
7014,Snow Cones,다국어,3,5,60.0
7015,Millennium,다국어,141,174,90.385
7016,Recurring Decimals,다국어,30,63,78.947
7017,Biased Dice,다국어,8,12,72.727
7018,Railway Connection,다국어,11,44,26.19
7019,Chain-Confined Path,스페셜 저지다국어,7,26,46.667
7020,Generic Poker,스페셜 저지다국어,2,4,66.667
7021,Patisserie ACM,다국어,2,8,66.667
7024,Letter Game,스페셜 저지다국어,1,3,100.0
7025,Packing Rectangles,다국어,0,1,0.0
7026,Shopping Offers,다국어,2,2,100.0
7030,Little Shop of Flowers,스페셜 저지다국어,9,38,45.0
7031,Hidden Codes,스페셜 저지다국어,0,0,0.0
7033,Flatten,스페셜 저지다국어,0,1,0.0
7034,A Strip of Land,스페셜 저지다국어,0,2,0.0
7035,Recycling proteins,다국어,1,4,25.0
7036,Grazing on the Run,다국어,30,69,60.0
7037,Walk the Talk,다국어,2,5,40.0
7038,Cow Patterns,다국어,21,78,31.343
7039,Barn Expansion,다국어,9,27,50.0
7040,밥 먹기,다국어,81,268,41.969
7041,Dividing the Path,다국어,23,66,44.231
7042,Cow Ski Area,다국어,30,83,42.254
7043,Cleaning Shifts,다국어,68,285,31.628
7044,Bad Cowtractors,다국어,186,394,52.691
7045,Tree Cutting,다국어,92,186,60.526
7046,Journey,다국어,5,9,55.556
7047,Clouds,다국어,0,2,0.0
7048,Sweets,다국어,4,7,100.0
7049,Trips,스페셜 저지다국어,2,2,100.0
7050,Football league,스페셜 저지다국어,0,0,0.0
7051,Puzzle,스페셜 저지다국어,2,7,33.333
7052,Two sawmills,다국어,18,57,51.429
7053,시프트 레지스터,스페셜 저지다국어,13,77,25.0
7054,Trip,스페셜 저지다국어,6,17,75.0
7055,"Bugs Integrated, Inc.",다국어,2,10,100.0
7056,A decorative fence,다국어,12,45,34.286
7057,A highway and the seven dwarfs,다국어,22,234,18.644
7058,Royal guards,스페셜 저지다국어,25,93,32.468
7060,Printed Circuit,스페셜 저지다국어,1,2,50.0
7064,Air Raid,다국어,16,25,72.727
7068,Diamonds,다국어,0,0,0.0
7070,Cards,다국어,1,3,100.0
7080,A New Beginning,스페셜 저지다국어,0,0,0.0
7081,Reading,다국어,53,97,67.089
7082,Strip,다국어,1,3,50.0
7083,CPU,다국어,0,0,0.0
7084,Requests,다국어,0,0,0.0
7085,Couples,다국어,0,0,0.0
7086,Sailing race,다국어,12,28,75.0
7087,Tickets,다국어,0,0,0.0
7088,Word counting,다국어,0,1,0.0
7093,The Running Man,다국어,0,11,0.0
7094,Task Execution,다국어,0,7,0.0
7095,Factorials,다국어,64,214,41.026
7096,Street Network,다국어,0,1,0.0
7097,Cycle Detection,다국어,0,3,0.0
7098,QuadTrees,다국어,0,23,0.0
7106,Wonderful Fours,다국어,10,14,76.923
7107,Journey of A Knight,다국어,34,78,53.968
7108,Billiards,다국어,2,4,50.0
7109,The Value of an Expression,다국어,0,2,0.0
7110,The Folded Sheet,스페셜 저지다국어,0,22,0.0
7111,The Strange Sequence,다국어,6,24,66.667
7112,Cutting Out of Factorials,스페셜 저지다국어,6,21,46.154
7113,Rectangle,다국어,115,233,58.673
7114,Numbers,다국어,16,50,33.333
7115,Circle,다국어,19,44,57.576
7116,Series,다국어,8,11,80.0
7117,"Sevens, twos and zeros",다국어,25,86,34.247
7118,Ones,다국어,7,11,87.5
7119,The Magician,다국어,10,24,45.455
7120,String,다국어,192,283,76.494
7121,Pencil Factory,다국어,29,42,70.732
7122,Heating Main,다국어,1,1,100.0
7123,Vanaisa lotomängud,스페셜 저지다국어,11,28,39.286
7124,Sarnased kolmnurgad,스페셜 저지다국어,1,1,100.0
7125,Algarvu-Scrabble,스페셜 저지다국어,0,0,0.0
7126,Sarnased hulknurgad,다국어,0,0,0.0
7127,Algarvu-Scrabble,다국어,0,0,0.0
7128,Bakterid,다국어,1,1,100.0
7129,Sarnased hulknurgad,스페셜 저지다국어,0,0,0.0
7130,Milk and Honey,다국어,113,144,89.683
7131,Õhne vanaraamatupood,다국어,0,0,0.0
7132,Hammasrattad,다국어,22,40,100.0
7133,Milk and Honey,다국어,28,35,93.333
7134,Maksusüsteem,다국어,1,1,100.0
7135,Tee,스페셜 저지다국어,0,0,0.0
7136,Positsioonilised arvusüsteemid,스페셜 저지다국어,0,0,0.0
7137,Teed,다국어,0,0,0.0
7138,Robots,다국어,26,107,40.0
7139,Toll,다국어,33,117,44.595
7140,데이터 만들기 1,스페셜 저지,144,459,40.336
7141,데이터 만들기 2,스페셜 저지,77,347,27.899
7142,데이터 만들기 3,스페셜 저지,109,205,57.979
7143,데이터 만들기 4,스페셜 저지,51,122,51.515
7144,데이터 만들기 5,스페셜 저지,62,167,44.286
7145,데이터 만들기 6,스페셜 저지,47,118,48.958
7146,데이터 만들기 7,스페셜 저지,49,137,45.794
7147,데이터 만들기 8,스페셜 저지,49,114,52.128
7148,Winter Roads,다국어,14,100,24.561
7149,Can of Worms,다국어,24,108,29.268
7150,Automatic Trading,다국어,6,24,30.0
7151,3D Printer,다국어,7,14,53.846
7152,Flooding Fields,다국어,2,16,33.333
7153,Goat Ropes,다국어,17,99,42.5
7154,Job Postings,다국어,174,854,30.261
7155,Overlapping Maps,다국어,10,14,76.923
7156,Unreal Estate,다국어,7,29,24.138
7157,조건문,다국어,1,4,100.0
7158,유니폼 서브트리,다국어,2,29,15.385
7159,Pack,다국어,8,12,72.727
7160,Puzzle of numbers,다국어,0,16,0.0
7161,Swimming pool,다국어,15,36,44.118
7162,House construction,다국어,1,1,100.0
7163,Jalgpall,스페셜 저지다국어,0,0,0.0
7164,Palindroomide vastulöök,다국어,0,0,0.0
7165,Kuuseehe,다국어,0,0,0.0
7166,Värvipalett,다국어언어 제한함수 구현,1,12,10.0
7167,Tulevärk,다국어,0,0,0.0
7168,Nonogramm,다국어,49,70,75.385
7169,Tehtemärgid,다국어,0,0,0.0
7170,Kodufinantsid,스페셜 저지다국어,0,0,0.0
7171,Miljonär ja vaeslapsed,스페셜 저지다국어,0,0,0.0
7172,Hulkade kahendpuu,스페셜 저지다국어,0,0,0.0
7173,Klass,다국어,35,87,43.21
7174,Hinded,다국어,4,4,100.0
7175,Geopeitus,스페셜 저지다국어,3,3,100.0
7176,Geopeitus,스페셜 저지다국어,0,0,0.0
7177,Klass,스페셜 저지다국어,0,0,0.0
7178,Ralli,스페셜 저지다국어,0,0,0.0
7179,Geopeitus,스페셜 저지다국어,0,0,0.0
7180,Relvaturg,다국어,0,0,0.0
7181,Mõttemeister,다국어,59,76,88.06
7182,Tekstülesanne,다국어,0,0,0.0
7183,Takistusrada,다국어,0,0,0.0
7184,Mõttemeister,다국어,0,0,0.0
7185,IP-aadressid,다국어,0,0,0.0
7186,Takistusrada,다국어,0,0,0.0
7187,Takistusrada,다국어,0,0,0.0
7188,Disko,스페셜 저지다국어,1,1,100.0
7189,Walk,스페셜 저지다국어,0,0,0.0
7190,Carpets,다국어,0,0,0.0
7191,Turning a Tree,다국어,0,0,0.0
7192,Paper Strips,다국어,0,0,0.0
7193,Dorm Party,스페셜 저지다국어,0,0,0.0
7194,Harmoonia,다국어,0,2,0.0
7195,Lohe,다국어,1,1,100.0
7196,Pindala,다국어,5,7,71.429
7197,Harmoonia,다국어,0,0,0.0
7198,Tähekabe,다국어,0,0,0.0
7199,Vang,다국어,0,0,0.0
7200,Telecorp,스페셜 저지다국어,0,0,0.0
7201,Intressid,다국어,0,0,0.0
7202,Meli kalikamaka,다국어,0,0,0.0
7203,Toidu koostis,스페셜 저지다국어,0,0,0.0
7204,Karikakrad ja armastus,다국어,0,0,0.0
7205,Poliitikud,스페셜 저지다국어,0,0,0.0
7206,Pikimad teed puus,스페셜 저지다국어,0,0,0.0
7207,Aadresside vastavus,스페셜 저지다국어,0,0,0.0
7208,Arvuruut,스페셜 저지다국어,0,0,0.0
7209,Protsessid,다국어,0,0,0.0
7210,Rootsi laud,다국어,4,4,100.0
7211,Ringsõit,다국어,5,5,100.0
7212,Kosminė asamblėja,서브태스크스페셜 저지다국어,5,8,100.0
7213,"Akmuo, popierius, žirklės",다국어,0,1,0.0
7214,Ateivių kojinės,다국어,16,24,84.211
7215,Ateivių kojinės,다국어,20,30,90.909
7216,Lankomumo žymėjimas,다국어,14,32,87.5
7217,Šampūnas,다국어,21,32,87.5
7218,Pasislėpę romėniški skaičiai,다국어,1,1,100.0
7219,Kurjeris,다국어,0,0,0.0
7220,Apgavikas,다국어,0,0,0.0
7221,Kvantinis kompiuteris,스페셜 저지다국어,0,0,0.0
7222,Kartingas,다국어,13,40,44.828
7223,Vieneto transformacija,다국어,0,0,0.0
7224,Žvejyba,다국어,10,22,52.632
7225,Elektromobilis,다국어,0,0,0.0
7226,Raketa,다국어,0,0,0.0
7227,Vieneto transformacija,다국어,0,0,0.0
7228,Melagiai,서브태스크다국어,2,5,100.0
7229,Malkos,서브태스크다국어,2,2,100.0
7230,Bitlandijos katinas,서브태스크다국어,2,7,50.0
7231,Koncertas,서브태스크다국어,1,1,100.0
7232,Robotai,서브태스크다국어,0,0,0.0
7233,Medžiai,서브태스크다국어,0,0,0.0
7234,Unter,서브태스크다국어,1,4,25.0
7235,Rūbų kabykla,서브태스크다국어,0,0,0.0
7236,Vagys,서브태스크다국어,0,0,0.0
7237,Kortos,서브태스크다국어,0,2,0.0
7238,Piramidės,다국어,10,10,100.0
7239,Pjūklas,스페셜 저지다국어,46,66,74.194
7240,Rogutės,다국어,63,92,79.747
7241,Skaičiai,다국어,34,39,94.444
7242,Gyvūnai,다국어,21,29,80.769
7243,Gyvūnai,다국어,1,4,100.0
7244,Kurjeris,다국어,2,3,100.0
7245,Kurjeris,다국어,0,0,0.0
7246,Pentago,다국어,0,0,0.0
7247,Šifravimas,다국어,7,8,87.5
7248,Žodžių grupavimas,서브태스크다국어,0,0,0.0
7249,Kamuoliukų kritimas,서브태스크다국어,0,0,0.0
7250,Plunksna,서브태스크다국어,0,0,0.0
7251,Puokštė,서브태스크다국어,0,0,0.0
7252,Rikiavimas,서브태스크다국어인터랙티브,0,0,0.0
7253,Skaitmens keitimas,서브태스크다국어,1,1,100.0
7254,Šokoladas,서브태스크다국어,0,0,0.0
7255,Sujungimas,서브태스크다국어,12,30,42.857
7256,Torto pjaustymas,서브태스크다국어,1,1,100.0
7257,Žoliapjovė,서브태스크다국어,9,25,40.909
7258,ASM,서브태스크스페셜 저지다국어,0,0,0.0
7259,Monthly railway pass,서브태스크다국어,5,12,55.556
7260,Cheap flights,서브태스크다국어,0,2,0.0
7261,Swimming competition,서브태스크다국어,0,0,0.0
7262,Fire drill,점수다국어,0,0,0.0
7263,Cutting a rectangle,서브태스크다국어,0,0,0.0
7264,Apsukimas,서브태스크다국어,4,6,66.667
7265,Herbamedžiai,서브태스크다국어,4,10,80.0
7266,Metaprogramavimas,서브태스크스페셜 저지다국어,2,4,50.0
7267,Plaukimo varžybos,서브태스크다국어,2,3,100.0
7268,Televizija,서브태스크스페셜 저지다국어,1,7,25.0
7269,Lygtys,다국어,14,21,70.0
7270,Keleiviai,다국어,2,3,66.667
7271,Viršininkai,스페셜 저지다국어,2,4,100.0
7272,Keleiviai,다국어,0,1,0.0
7273,Kapitonas Latvija,다국어,0,0,0.0
7274,Liftas,다국어,14,22,73.684
7275,Skalbiniai,다국어,21,25,87.5
7276,Lenktynės,다국어,2,4,100.0
7277,Metro,다국어,5,23,21.739
7278,Kaladėlės,다국어,25,51,59.524
7279,Autobusas,다국어,71,114,84.524
7280,Kortos,다국어,62,90,78.481
7281,Internetas,다국어,55,78,85.938
7286,Ancient Keyboard,다국어,154,262,70.642
7287,등록,스페셜 저지다국어,52791,120173,51.873
7288,Changing Phone Numbers,다국어,2,5,66.667
7289,Entertainment,다국어,1,13,10.0
7290,Fortune at El Dorado,다국어,1,7,14.286
7291,Griddy Hobby,다국어,0,0,0.0
7292,Scrabble Scoring,다국어,7,23,53.846
7293,Intercepting Missiles,다국어,3,23,16.667
7294,Joy of Mobile Routing,다국어,0,0,0.0
7295,IOI Photos,다국어,1,4,25.0
7296,Vice City,다국어,0,0,0.0
7297,Fixing Codes,다국어,0,0,0.0
7298,Wiping Words,다국어,0,0,0.0
7299,Food Cubes,다국어,14,40,38.889
7300,Points,다국어,1,7,14.286
7301,ACM-Telecom,다국어,0,0,0.0
7302,Prince of Persia,다국어,0,0,0.0
7303,House Numbers,다국어,0,16,0.0
7304,Rotten Ropes,다국어,17,21,89.474
7305,Optimal Keypad,다국어,0,0,0.0
7306,"Hey, Pay Day!",다국어,0,0,0.0
7307,Unfoldung,다국어,0,0,0.0
7308,A DP Problem,다국어,24,107,30.769
7309,Map Labeler,다국어,0,0,0.0
7310,Balanced Chemical Equations,다국어,0,0,0.0
7311,Grandpa's Other Estate,다국어,1,8,12.5
7312,Afshung Pizza Delivery,다국어,0,0,0.0
7313,Housing Complexes,다국어,0,0,0.0
7314,Spacecraft Malfunction,다국어,0,0,0.0
7315,Blue x Red = Bang,다국어,0,0,0.0
7316,JaWs,다국어,0,0,0.0
7317,Skew Binary,다국어,16,38,55.172
7318,Parencodings,다국어,13,16,100.0
7319,The Bermuda Triangle,다국어,0,0,0.0
7320,Deformed Wheel,다국어,0,0,0.0
7321,Illusive Chase,다국어,0,0,0.0
7322,Puzzle Out,다국어,0,0,0.0
7323,The Willy Memorial Program,다국어,0,0,0.0
7324,Parallel Expectations,다국어,0,0,0.0
7325,University Entrance Examination,다국어,0,4,0.0
7326,Number Steps,다국어,226,429,60.59
7327,Puzzlestan,다국어,0,0,0.0
7328,Dynamic Declaration Language (DDL),다국어,0,0,0.0
7329,Color Tunnels,다국어,0,0,0.0
7330,Lazy Math Instructor,다국어,0,0,0.0
7331,Buggy Sat,다국어,0,0,0.0
7332,편의점 알바,다국어,21,157,22.826
7333,Dolphin Pool,다국어,0,5,0.0
7334,3002 Rubbery,다국어,0,1,0.0
7335,(Your)((Term)((Project))),다국어,14,41,77.778
7336,Painting A Board,다국어,1,1,100.0
7337,Crossed Matchings,다국어,4,10,40.0
7338,Counting Rectangles,다국어,0,0,0.0
7339,An Old Stone Game,다국어,4,4,100.0
7340,Magazine Delivery,다국어,14,33,43.75
7341,Space Ant,다국어,4,12,36.364
7342,The Erythea Campaign,다국어,0,0,0.0
7343,달력 놀이,다국어,55,313,32.738
7344,나무 막대,다국어,156,494,41.489
7345,다항식의 나머지 연산,다국어,42,172,34.146
7346,유전자 함수,다국어,83,168,55.333
7347,플립과 시프트,다국어,88,284,45.361
7348,테이블 옮기기,다국어,128,630,27.35
7349,Farmland,다국어,6,21,50.0
7350,정사각형 부수기,다국어,2,46,16.667
7351,What's In A Name?,다국어,0,56,0.0
7352,Sorting It All Out,다국어,8,53,80.0
7353,Web Navigation,다국어,14,88,29.787
7354,트리의 순서,다국어,23,30,82.143
7355,Space Station Shielding,다국어,4,15,26.667
7356,Roads Scholar,다국어,2,18,11.111
7357,Robots,다국어,1,1,100.0
7358,Square Ice,다국어,6,8,75.0
7359,The Worm Turns,다국어,15,24,88.235
7360,Undercut,다국어,125,183,74.405
7361,Currency Exchange,다국어,22,33,70.968
7362,Picnic Planning,다국어,1,5,20.0
7363,Rational Approximation,다국어,0,1,0.0
7364,Checker's Check,다국어,1,1,100.0
7365,Ride My Bicycle,다국어,36,42,87.805
7366,Counting Sheep,다국어,184,301,63.448
7367,Sequence,다국어,34,41,82.927
7368,Untidy Desktops,다국어,25,72,45.455
7369,Maya Calendar,다국어,20,46,54.054
7370,Transportation,다국어,10,30,37.037
7371,John's trip,다국어,0,7,0.0
7374,Joseph,다국어,26,47,78.788
7375,Cipher,다국어,3,4,75.0
7377,Word Encoding,다국어,6,20,33.333
7378,Watchdog,다국어,25,32,92.593
7379,Taxi Cab Scheme,다국어,7,33,29.167
7380,Pseudo-random Numbers,다국어,0,1,0.0
7381,Card Game Cheater,다국어,3,5,75.0
7382,Investment,다국어,3,5,75.0
7383,Pipes,다국어,0,2,0.0
7384,SETI,다국어,4,5,80.0
7385,Minimax Triangulation,다국어,3,6,60.0
7386,Ancient Cipher,다국어,36,53,83.721
7387,Box,다국어,13,30,44.828
7388,Chandelier,스페셜 저지다국어,0,0,0.0
7389,Document Indexing,다국어,0,0,0.0
7390,Easy Trading,다국어,23,49,69.697
7391,Find the Border,스페셜 저지다국어,0,0,0.0
7392,Gunman,스페셜 저지다국어,0,1,0.0
7393,Irrelevant Elements,다국어,2,2,100.0
7394,Joke with Turtles,스페셜 저지다국어,1,1,100.0
7395,Kingdom of Magic,스페셜 저지다국어,0,0,0.0
7396,Lattice Animals,다국어,6,6,100.0
7397,Alternative Scale of Notation,다국어,17,22,80.952
7398,Bring Them There,스페셜 저지다국어,1,1,100.0
7399,Code Formatting,다국어,8,20,47.059
7400,Data Mining,다국어,1,2,50.0
7401,Entropy,스페셜 저지다국어,2,2,100.0
7402,Farmer Bill’s Problem,다국어,4,17,28.571
7403,Game,스페셜 저지다국어,9,9,100.0
7404,Hypertransmission,스페셜 저지다국어,1,2,100.0
7405,Illumination,스페셜 저지다국어,1,2,50.0
7406,Jurassic Remains,스페셜 저지다국어,2,6,33.333
7407,King’s Quest,스페셜 저지다국어,1,2,50.0
7408,Amusing Numbers,다국어,2,4,50.0
7409,Bricks,다국어,0,6,0.0
7410,Cricket Field,다국어,0,3,0.0
7411,Decoding Task,다국어,44,107,45.361
7412,Evacuation Plan,스페셜 저지다국어,3,3,100.0
7413,Folding,스페셜 저지다국어,1,7,100.0
7414,Ghost Busters,스페셜 저지다국어,0,1,0.0
7415,Heroes Of Might And Magic,스페셜 저지다국어,0,0,0.0
7416,Inlay Cutters,다국어,0,0,0.0
7417,Team them up!,스페셜 저지다국어,3,10,42.857
7418,Brackets sequence,스페셜 저지다국어,5,13,83.333
7419,Cable master,다국어,32,182,27.119
7420,맹독 방벽,다국어,756,2230,40.602
7421,Chemical reactions,다국어,3,3,100.0
7422,Statistical trouble,다국어,0,0,0.0
7423,Library,다국어,0,0,0.0
7424,숫자 쌍,다국어,27,87,50.0
7425,Flip Game,다국어,7,14,77.778
7426,Buffer Manager,다국어,3,4,100.0
7427,Triathlon,다국어,1,18,6.667
7428,Domino Puzzle,스페셜 저지다국어,1,3,33.333
7429,Binary Search,다국어,2,2,100.0
7430,Frontier,다국어,0,0,0.0
7431,Garland,다국어,5,5,100.0
7432,디스크 트리,다국어,530,1308,55.731
7433,Divisibility,다국어,10,11,90.909
7434,Loan,스페셜 저지다국어,0,0,0.0
7435,Expression,다국어,1,4,33.333
7436,Computer Dialogue,다국어,0,4,0.0
7437,Lock Manager,다국어,3,16,18.75
7438,Dictionary,다국어,0,0,0.0
7439,Highways,스페셜 저지다국어,16,33,48.485
7440,Advertisement,다국어,1,2,100.0
7441,False coin,다국어,17,35,54.839
7442,Rating,다국어,0,0,0.0
7443,Fence,다국어,1,1,100.0
7444,Parliament,다국어,10,23,58.824
7445,Defragment,스페셜 저지다국어,1,5,20.0
7446,The dog task,스페셜 저지다국어,1,17,100.0
7447,Spell checker,다국어,12,38,75.0
7448,Gangsters,다국어,3,4,100.0
7449,The mysterious X network,다국어,1,1,100.0
7450,Bin Packing,다국어,65,213,41.401
7451,On Storing Clothes,다국어,0,0,0.0
7452,Buy or Build,다국어,2,2,100.0
7453,합이 0인 네 정수,다국어,5110,34910,22.602
7454,Keep the Customer Satisfied,다국어,0,0,0.0
7455,UFO Cubes in Roswell,다국어,0,0,0.0
7456,Black Box,다국어,0,0,0.0
7457,Pixel Shuffle,다국어,0,0,0.0
7458,Consecutive ones,다국어,0,0,0.0
7459,Angry Teacher,다국어,11,27,45.833
7460,Beth Tableaux,스페셜 저지다국어,0,0,0.0
7461,Collecting Bugs,스페셜 저지다국어,4,6,100.0
7462,Drawing Windows,스페셜 저지다국어,0,0,0.0
7463,Ellipse,스페셜 저지다국어,5,78,10.638
7464,Fool’s Day,다국어,0,4,0.0
7465,Graveyard Design,스페셜 저지다국어,4,11,44.444
7466,Honey and Milk Land,다국어,54,142,41.221
7467,Incredible! Impossible!,다국어,2,3,66.667
7468,Jackpot,다국어,1,3,33.333
7469,K번째 수,다국어,1578,9625,31.898
7470,Artinals,다국어,0,0,0.0
7471,Banal Tickets,다국어,1,2,50.0
7472,Crankshaft,스페셜 저지다국어,2,2,100.0
7473,Destroying The Graph,스페셜 저지다국어,1,1,100.0
7474,"Experiment ""X"": Explosions Expected",다국어,1,2,100.0
7475,Factoring a Polynomial,다국어,9,13,81.818
7476,최대 공통 증가 수열,스페셜 저지다국어,205,2204,17.083
7477,Highways,스페셜 저지다국어,23,93,30.263
7478,Invariant Polynomials,다국어,4,6,66.667
7479,Jogging,스페셜 저지다국어,1,1,100.0
7480,Key Insertion,다국어,7,43,63.636
7481,ATM놀이,다국어,81,1012,30.682
7482,상자 만들기,다국어,319,703,51.87
7483,Weird sort,다국어,29,159,25.893
7484,Bowling,다국어,35,77,58.333
7485,Exam,스페셜 저지다국어,0,15,0.0
7486,Platforms,다국어,0,0,0.0
7487,The Very Greatest Common Divisor,다국어,65,155,69.149
7488,앵그리 라바,다국어,5,37,18.519
7489,팩토리얼,다국어,706,2154,41.775
7490,0 만들기,다국어,2785,7578,48.158
7491,Lucky Controller,다국어,1,2,50.0
7492,Bukazoids,다국어,5,11,62.5
7493,Collisions,다국어,14,71,35.0
7494,Dancers,다국어,4,4,100.0
7495,Embassy,스페셜 저지다국어,0,4,0.0
7496,Dictionary of Obscene Words,다국어,1,11,50.0
7497,Greatest Product,다국어,16,34,64.0
7498,Fractal Cake,다국어,0,0,0.0
7499,Hexaroman Numbers,다국어,1,12,100.0
